key_col,predict_PM2.5,predict_PM10,predict_O3
yizhuang#2018-05-03 23:00:00,84.9865493774,131.734817505,38.1779785156
yongdingmennei#2018-05-02 00:00:00,30.3054962883,90.9321998596,36.8712281418
yongdingmennei#2018-05-02 01:00:00,40.7774040718,108.26316275,59.5873115082
yongdingmennei#2018-05-02 02:00:00,31.4284662018,81.0629536133,72.8518305817
yongdingmennei#2018-05-02 03:00:00,41.4838997803,105.967937744,90.000049469
yongdingmennei#2018-05-02 04:00:00,29.598440918,175.261400604,135.340370544
yongdingmennei#2018-05-02 05:00:00,24.512765976,57.5912663269,58.5782213135
yongdingmennei#2018-05-02 06:00:00,40.1203593903,93.7372036133,111.153540466
yongdingmennei#2018-05-02 07:00:00,40.8574726868,101.678447144,118.52640271
yongdingmennei#2018-05-02 08:00:00,39.1931958313,105.100204529,106.766263977
yongdingmennei#2018-05-02 09:00:00,38.5306769409,91.0794407349,102.923830322
yongdingmennei#2018-05-02 10:00:00,38.2194324493,93.185895813,93.7000388184
yongdingmennei#2018-05-02 11:00:00,40.1304489746,94.078663147,81.8768942261
yongdingmennei#2018-05-02 12:00:00,63.0873779297,109.331593628,88.3558398438
yongdingmennei#2018-05-02 13:00:00,62.6925260925,108.500286865,80.7369158936
yongdingmennei#2018-05-02 14:00:00,66.2038302612,104.112156677,77.9006790161
yongdingmennei#2018-05-02 15:00:00,55.9444090271,94.4846664429,69.4176359558
yongdingmennei#2018-05-02 16:00:00,60.6110984802,93.6755178833,56.9236206055
yongdingmennei#2018-05-02 17:00:00,58.6608728027,101.670262451,60.3655059814
yongdingmennei#2018-05-02 18:00:00,51.7768226624,105.991825562,43.9933476257
yongdingmennei#2018-05-02 19:00:00,54.4156626892,116.386284485,41.6068765259
yongdingmennei#2018-05-02 20:00:00,56.5851881409,113.131593018,28.0281562805
yongdingmennei#2018-05-02 21:00:00,55.5865153503,139.734116211,24.2786442184
yongdingmennei#2018-05-02 22:00:00,62.8240226746,134.688290405,22.2538363266
yongdingmennei#2018-05-02 23:00:00,56.0118260193,118.359246216,28.338245163
yongdingmennei#2018-05-03 00:00:00,86.2850799561,140.398257446,46.9936973572
yongdingmennei#2018-05-03 01:00:00,85.6452972412,148.129954529,68.7193717957
yongdingmennei#2018-05-03 02:00:00,85.4450973511,141.967984009,77.9160667419
yongdingmennei#2018-05-03 03:00:00,78.4834014893,136.434020996,94.9777099609
yongdingmennei#2018-05-03 04:00:00,86.8908317566,128.265562439,106.859921265
yongdingmennei#2018-05-03 05:00:00,74.1591293335,122.772529602,117.937948608
yongdingmennei#2018-05-03 06:00:00,64.2280464172,116.217248535,125.282032776
yongdingmennei#2018-05-03 07:00:00,64.3347923279,99.0413040161,131.8054245
yongdingmennei#2018-05-03 08:00:00,57.197428894,109.797096252,129.050622559
yongdingmennei#2018-05-03 09:00:00,58.8563865662,120.720579529,111.036846924
yongdingmennei#2018-05-03 10:00:00,64.0595573425,121.113018799,83.9392059326
yongdingmennei#2018-05-03 11:00:00,56.4626869202,115.302833557,66.0660552979
yongdingmennei#2018-05-03 12:00:00,54.2487869263,125.040916443,87.2866439819
yongdingmennei#2018-05-03 13:00:00,67.9604873657,110.770515442,71.3839035034
yongdingmennei#2018-05-03 14:00:00,63.4921569824,91.8483734131,50.4330101013
yongdingmennei#2018-05-03 15:00:00,66.5598373413,98.2715911865,47.9469337463
yongdingmennei#2018-05-03 16:00:00,66.0827407837,114.018951416,38.3997344971
yongdingmennei#2018-05-03 17:00:00,74.0933456421,112.689743042,44.2946853638
yongdingmennei#2018-05-03 18:00:00,62.8842277527,116.893539429,44.0495681763
yongdingmennei#2018-05-03 19:00:00,60.5821800232,107.553184509,51.7235984802
yongdingmennei#2018-05-03 20:00:00,58.4301567078,118.554595947,39.0655555725
yongdingmennei#2018-05-03 21:00:00,88.3574829102,127.572814941,18.5981388092
yongdingmennei#2018-05-03 22:00:00,111.522079468,136.946594238,2.0
yongdingmennei#2018-05-03 23:00:00,92.2407836914,104.268157959,16.4605751038
yongledian#2018-05-02 00:00:00,46.659192688,92.185876709,46.0737476959
yongledian#2018-05-02 01:00:00,49.1934015198,111.044304474,58.8939420471
yongledian#2018-05-02 02:00:00,51.4484038391,87.7121037903,73.7645987396
yongledian#2018-05-02 03:00:00,54.8011591797,150.913815735,91.3527755737
yongledian#2018-05-02 04:00:00,45.0223467712,130.08160376,85.9057852783
yongledian#2018-05-02 05:00:00,57.2445685043,57.6283270874,106.600983582
yongledian#2018-05-02 06:00:00,49.9612197876,109.246869629,104.889865784
yongledian#2018-05-02 07:00:00,49.8962292023,108.976179321,108.317255676
yongledian#2018-05-02 08:00:00,60.0674458008,117.400233887,108.112114502
yongledian#2018-05-02 09:00:00,61.8892235413,112.763619629,96.3397750854
yongledian#2018-05-02 10:00:00,51.6964429932,113.736200012,80.1365528564
yongledian#2018-05-02 11:00:00,54.1272398682,101.638599548,69.0418263855
yongledian#2018-05-02 12:00:00,73.5229592896,124.398033752,73.4826351929
yongledian#2018-05-02 13:00:00,71.0226431274,116.032181396,66.0025570679
yongledian#2018-05-02 14:00:00,76.1210333252,118.817890625,54.1029702759
yongledian#2018-05-02 15:00:00,63.7617004395,102.74625,42.8621508026
yongledian#2018-05-02 16:00:00,69.9578860474,93.4595822144,35.8669348907
yongledian#2018-05-02 17:00:00,58.8435990906,96.5953497314,34.2511447144
yongledian#2018-05-02 18:00:00,53.7596394348,106.297711182,31.0024098206
yongledian#2018-05-02 19:00:00,55.9516442871,100.336791992,23.8292590714
yongledian#2018-05-02 20:00:00,67.1829170227,96.8945870972,18.346643734
yongledian#2018-05-02 21:00:00,64.7934915161,100.457419128,17.0383832932
yongledian#2018-05-02 22:00:00,59.6585038757,100.544561768,15.9454233932
yongledian#2018-05-02 23:00:00,55.4821803284,99.7971453857,18.6304756355
yongledian#2018-05-03 00:00:00,79.2036361694,130.81725769,53.7138496399
yongledian#2018-05-03 01:00:00,80.9741409302,131.991738892,64.2020545959
yongledian#2018-05-03 02:00:00,74.4301689148,120.871618652,82.0146842957
yongledian#2018-05-03 03:00:00,81.7564285278,122.268052673,102.526847839
yongledian#2018-05-03 04:00:00,82.6537117004,117.869764709,107.591902161
yongledian#2018-05-03 05:00:00,69.4848747253,120.603619385,121.591098022
yongledian#2018-05-03 06:00:00,63.8722045898,112.552792358,127.435093689
yongledian#2018-05-03 07:00:00,59.7290458679,103.058340454,121.028016663
yongledian#2018-05-03 08:00:00,48.2458702087,107.331225586,117.63298645
yongledian#2018-05-03 09:00:00,58.6172180176,111.540866089,96.5866668701
yongledian#2018-05-03 10:00:00,52.4258491516,120.478271484,78.6697494507
yongledian#2018-05-03 11:00:00,51.2628707886,108.054634094,78.3728973389
yongledian#2018-05-03 12:00:00,61.7785682678,126.403823853,75.7726745605
yongledian#2018-05-03 13:00:00,52.9848251343,109.310806274,58.2730255127
yongledian#2018-05-03 14:00:00,60.2545127869,105.170318604,39.6868438721
yongledian#2018-05-03 15:00:00,66.6561050415,124.960792542,45.9036445618
yongledian#2018-05-03 16:00:00,66.1132736206,86.1060180664,18.1578865051
yongledian#2018-05-03 17:00:00,62.7015800476,85.1448364258,22.9358615875
yongledian#2018-05-03 18:00:00,44.3457756042,98.293258667,15.3163881302
yongledian#2018-05-03 19:00:00,41.7569236755,131.854156494,6.79545116425
yongledian#2018-05-03 20:00:00,49.765750885,101.118438721,2.0
yongledian#2018-05-03 21:00:00,61.8786888123,114.976791382,12.7234344482
yongledian#2018-05-03 22:00:00,41.9056549072,118.990524292,31.7289199829
yongledian#2018-05-03 23:00:00,50.1980667114,117.482849121,31.4126644135
yufa#2018-05-02 00:00:00,42.7553820343,108.674343597,39.1822518616
yufa#2018-05-02 01:00:00,35.4050117645,108.042391083,54.0289626007
yufa#2018-05-02 02:00:00,46.3432702332,98.3139984131,60.4873532562
yufa#2018-05-02 03:00:00,39.4859640808,156.556891144,112.589783844
yufa#2018-05-02 04:00:00,50.7213430786,84.4882599487,74.7197791138
yufa#2018-05-02 05:00:00,59.8519518738,101.853151459,68.4256230469
yufa#2018-05-02 06:00:00,51.9325930176,109.508866211,96.9220557251
yufa#2018-05-02 07:00:00,41.5631853485,117.854699646,109.952778442
yufa#2018-05-02 08:00:00,40.5350662994,105.966934387,96.3793348999
yufa#2018-05-02 09:00:00,37.2556305771,96.2841739502,87.7211164551
yufa#2018-05-02 10:00:00,32.9030004501,101.74514447,74.2076123962
yufa#2018-05-02 11:00:00,37.9993509979,104.317848328,67.5031624146
yufa#2018-05-02 12:00:00,53.8875361633,107.530471802,75.9733103943
yufa#2018-05-02 13:00:00,61.2278033447,102.771001892,59.4858927917
yufa#2018-05-02 14:00:00,62.1716358948,111.687728577,53.5797397614
yufa#2018-05-02 15:00:00,61.8591943359,108.472360535,43.5895949554
yufa#2018-05-02 16:00:00,58.114491272,98.115803833,52.8532221985
yufa#2018-05-02 17:00:00,53.6156771851,98.9287039185,50.2895991516
yufa#2018-05-02 18:00:00,46.6712120819,84.2580934143,46.6810220337
yufa#2018-05-02 19:00:00,45.8923281097,92.7758621216,36.5662117767
yufa#2018-05-02 20:00:00,50.107035675,98.8337808228,30.1283187103
yufa#2018-05-02 21:00:00,48.0678498077,97.8525878906,26.7890126801
yufa#2018-05-02 22:00:00,56.6624375916,96.5206555176,25.6637228012
yufa#2018-05-02 23:00:00,52.4196395874,103.634730225,22.4499025536
yufa#2018-05-03 00:00:00,74.8294265747,138.510662842,48.4295509338
yufa#2018-05-03 01:00:00,86.8500946045,126.370922852,63.6019851685
yufa#2018-05-03 02:00:00,83.7733947754,130.741157532,68.159841156
yufa#2018-05-03 03:00:00,80.3182151794,139.181803894,77.2544403076
yufa#2018-05-03 04:00:00,83.3890014648,125.78119812,94.7718490601
yufa#2018-05-03 05:00:00,66.9428489685,126.016854858,106.387150574
yufa#2018-05-03 06:00:00,68.9105384827,114.341572571,119.07568512
yufa#2018-05-03 07:00:00,65.9212203979,102.866575623,130.766213989
yufa#2018-05-03 08:00:00,61.6142158508,106.468821716,118.83210144
yufa#2018-05-03 09:00:00,59.2948501587,117.077096558,87.4582611084
yufa#2018-05-03 10:00:00,49.3895851135,125.751069641,80.4625610352
yufa#2018-05-03 11:00:00,46.7890937805,108.699057007,58.2863761902
yufa#2018-05-03 12:00:00,54.497051239,128.05657959,60.6488342285
yufa#2018-05-03 13:00:00,45.4689865112,133.561279297,34.4839286804
yufa#2018-05-03 14:00:00,53.3349876404,149.615509033,33.051990509
yufa#2018-05-03 15:00:00,83.0835342407,132.148803711,27.1473712921
yufa#2018-05-03 16:00:00,80.2312011719,109.313217163,31.6427555084
yufa#2018-05-03 17:00:00,70.4055938721,100.526412964,37.8855514526
yufa#2018-05-03 18:00:00,67.4752426147,106.421279907,34.0561981201
yufa#2018-05-03 19:00:00,62.1270141602,99.9578704834,32.6152877808
yufa#2018-05-03 20:00:00,50.0914382935,102.650650024,15.2812671661
yufa#2018-05-03 21:00:00,51.6905021667,107.498138428,20.1543731689
yufa#2018-05-03 22:00:00,65.6706237793,104.764167786,21.7339191437
yufa#2018-05-03 23:00:00,72.9069824219,85.4065170288,15.0857954025
yungang#2018-05-02 00:00:00,26.0170413971,67.4000046539,59.4077017212
yungang#2018-05-02 01:00:00,31.048610527,91.1761484833,70.8403139648
yungang#2018-05-02 02:00:00,26.9891404953,62.9695113525,68.4239047241
yungang#2018-05-02 03:00:00,34.4831108322,73.5843022766,101.301111816
yungang#2018-05-02 04:00:00,38.9014389496,110.569620972,98.7936053772
yungang#2018-05-02 05:00:00,24.1106855011,89.1045496216,91.070118927
yungang#2018-05-02 06:00:00,35.7595807495,105.450290649,126.35305127
yungang#2018-05-02 07:00:00,38.8260553131,107.858643921,127.280117249
yungang#2018-05-02 08:00:00,38.3289977493,100.248348572,118.079858276
yungang#2018-05-02 09:00:00,35.6128412857,90.0334295654,99.9446491699
yungang#2018-05-02 10:00:00,32.6109463501,92.0593798828,84.3429849243
yungang#2018-05-02 11:00:00,38.409331192,104.381443726,71.8253808289
yungang#2018-05-02 12:00:00,59.3159611511,96.9460476685,85.7425646973
yungang#2018-05-02 13:00:00,62.346590271,97.3130282593,85.8356616211
yungang#2018-05-02 14:00:00,63.7548191833,103.918937683,73.4538964844
yungang#2018-05-02 15:00:00,59.7342556763,112.652360229,60.7858277893
yungang#2018-05-02 16:00:00,58.7881124878,118.542162476,50.2401159668
yungang#2018-05-02 17:00:00,58.7015382385,109.849234924,45.892518158
yungang#2018-05-02 18:00:00,47.6468870544,108.000658875,45.9279667664
yungang#2018-05-02 19:00:00,49.4394734192,101.626768799,39.3391893005
yungang#2018-05-02 20:00:00,49.1423066711,85.1006732178,39.6667156982
yungang#2018-05-02 21:00:00,45.8197174072,79.8218295288,36.8898764038
yungang#2018-05-02 22:00:00,56.8930102539,94.2682897949,41.648941803
yungang#2018-05-02 23:00:00,57.2486198425,110.051704712,44.8481890869
yungang#2018-05-03 00:00:00,87.5923110962,144.416291809,49.5444908142
yungang#2018-05-03 01:00:00,98.2455688477,148.509483337,68.0475578308
yungang#2018-05-03 02:00:00,89.5603240967,150.982470703,86.4497940063
yungang#2018-05-03 03:00:00,79.1457229614,140.796113586,90.6857727051
yungang#2018-05-03 04:00:00,87.3168312073,131.509616089,113.310575867
yungang#2018-05-03 05:00:00,83.5444892883,135.565827942,143.218914795
yungang#2018-05-03 06:00:00,72.6224472046,137.566404724,157.082055664
yungang#2018-05-03 07:00:00,72.4440391541,127.089242554,160.839004517
yungang#2018-05-03 08:00:00,65.1140892029,115.690977478,137.759817505
yungang#2018-05-03 09:00:00,67.8335662842,122.953616333,109.636203003
yungang#2018-05-03 10:00:00,67.3343505859,127.725114441,95.2869934082
yungang#2018-05-03 11:00:00,66.825868988,119.558601379,86.7427658081
yungang#2018-05-03 12:00:00,78.2833328247,124.811523438,101.04434967
yungang#2018-05-03 13:00:00,75.5686721802,126.789573669,77.7029800415
yungang#2018-05-03 14:00:00,66.8237075806,137.471160889,61.7145576477
yungang#2018-05-03 15:00:00,79.6045455933,123.576652527,72.1650924683
yungang#2018-05-03 16:00:00,87.2112121582,87.3847427368,71.2245788574
yungang#2018-05-03 17:00:00,95.6609420776,109.898902893,62.1290931702
yungang#2018-05-03 18:00:00,90.8321990967,116.21975708,62.4083709717
yungang#2018-05-03 19:00:00,91.0884552002,102.336174011,57.8907814026
yungang#2018-05-03 20:00:00,58.5154571533,90.7737045288,44.6340446472
yungang#2018-05-03 21:00:00,69.1297302246,119.142585754,54.3970756531
yungang#2018-05-03 22:00:00,71.4104003906,119.031272888,39.0126457214
yungang#2018-05-03 23:00:00,70.9128494263,111.021865845,42.5586280823
zhiwuyuan#2018-05-02 00:00:00,39.0635301666,58.8490153503,64.1850406342
zhiwuyuan#2018-05-02 01:00:00,49.6999649506,85.0641995239,67.3630396423
zhiwuyuan#2018-05-02 02:00:00,38.8555643921,48.8273395386,59.2676073761
zhiwuyuan#2018-05-02 03:00:00,61.1502800598,34.1273272095,85.8046039734
zhiwuyuan#2018-05-02 04:00:00,24.1387701721,73.4543812256,62.6102296448
zhiwuyuan#2018-05-02 05:00:00,32.7435225983,28.2002613831,77.6011986084
zhiwuyuan#2018-05-02 06:00:00,37.1657763062,58.4847703552,77.9486970215
zhiwuyuan#2018-05-02 07:00:00,36.7206495056,55.3468213501,80.081727478
zhiwuyuan#2018-05-02 08:00:00,39.3233001099,48.4772190552,69.6072929687
zhiwuyuan#2018-05-02 09:00:00,40.4813013611,52.3937388,71.0223345947
zhiwuyuan#2018-05-02 10:00:00,41.2541897888,58.6504468994,59.4996112976
zhiwuyuan#2018-05-02 11:00:00,41.0514325256,60.2159624023,56.8321529541
zhiwuyuan#2018-05-02 12:00:00,59.7557093811,80.1184487915,73.5953900146
zhiwuyuan#2018-05-02 13:00:00,52.834619751,84.2223937988,66.0795727539
zhiwuyuan#2018-05-02 14:00:00,55.0185676575,85.5806854248,59.850226593
zhiwuyuan#2018-05-02 15:00:00,52.8941485596,90.3333880615,65.7120019531
zhiwuyuan#2018-05-02 16:00:00,53.3078956604,81.7172433472,67.7821054077
zhiwuyuan#2018-05-02 17:00:00,49.1924533081,82.1917947388,59.0448553467
zhiwuyuan#2018-05-02 18:00:00,47.9553961182,88.3563613892,53.5195556641
zhiwuyuan#2018-05-02 19:00:00,46.8658331299,79.5675820923,47.9317288208
zhiwuyuan#2018-05-02 20:00:00,47.9938514709,82.0851431274,49.6148223877
zhiwuyuan#2018-05-02 21:00:00,48.4699255371,80.397696228,52.6213771057
zhiwuyuan#2018-05-02 22:00:00,47.9710359192,79.1304248047,61.0797999573
zhiwuyuan#2018-05-02 23:00:00,58.0716072083,81.0755203247,68.8617446899
zhiwuyuan#2018-05-03 00:00:00,73.8265213013,103.378977966,84.3874084473
zhiwuyuan#2018-05-03 01:00:00,67.5831817627,105.199659729,90.2410308838
zhiwuyuan#2018-05-03 02:00:00,66.8046066284,95.4217285156,93.3002838135
zhiwuyuan#2018-05-03 03:00:00,87.1587295532,102.351179504,102.299736023
zhiwuyuan#2018-05-03 04:00:00,84.6956222534,100.985475159,101.296421814
zhiwuyuan#2018-05-03 05:00:00,84.7058792114,102.189015198,108.184861755
zhiwuyuan#2018-05-03 06:00:00,86.1921836853,96.4862411499,97.2460159302
zhiwuyuan#2018-05-03 07:00:00,79.8346321106,104.328761292,108.258570862
zhiwuyuan#2018-05-03 08:00:00,72.3352432251,90.6949676514,98.2478713989
zhiwuyuan#2018-05-03 09:00:00,64.6775382996,102.039894104,90.1312744141
zhiwuyuan#2018-05-03 10:00:00,70.2787727356,90.6505661011,83.6100479126
zhiwuyuan#2018-05-03 11:00:00,68.5097740173,76.6491119385,71.5675308228
zhiwuyuan#2018-05-03 12:00:00,82.4708633423,74.96484375,66.5767974854
zhiwuyuan#2018-05-03 13:00:00,62.586391449,67.0649719238,61.5752105713
zhiwuyuan#2018-05-03 14:00:00,44.3953552246,75.2398681641,62.2691345215
zhiwuyuan#2018-05-03 15:00:00,58.2107086182,73.889175415,68.8081893921
zhiwuyuan#2018-05-03 16:00:00,64.3530578613,63.4013328552,70.087562561
zhiwuyuan#2018-05-03 17:00:00,64.3848571777,71.4479522705,65.7217712402
zhiwuyuan#2018-05-03 18:00:00,54.7239646912,73.9706878662,47.7997512817
zhiwuyuan#2018-05-03 19:00:00,61.192691803,69.7642745972,48.5618858337
zhiwuyuan#2018-05-03 20:00:00,70.09349823,77.3229446411,60.5993385315
zhiwuyuan#2018-05-03 21:00:00,52.30859375,93.2877349854,60.3130722046
zhiwuyuan#2018-05-03 22:00:00,59.8962631226,102.745704651,56.9749526978
zhiwuyuan#2018-05-03 23:00:00,62.451210022,121.927238464,58.5254936218
