station_id,utc_time,PM2.5,PM10,NO2
BL0,2018-05-22 01:00:00,15.2,25.8,21.4
BL0,2018-05-22 02:00:00,18.3,23.3,23.1
BL0,2018-05-22 03:00:00,15.3,24.1,21.0
BL0,2018-05-22 04:00:00,15.5,24.1,24.5
BL0,2018-05-22 05:00:00,18.8,25.0,36.0
BL0,2018-05-22 06:00:00,15.1,26.5,44.6
BL0,2018-05-22 07:00:00,16.1,28.0,53.9
BL0,2018-05-22 08:00:00,14.5,25.5,54.3
BL0,2018-05-22 09:00:00,13.7,25.8,54.5
BL0,2018-05-22 10:00:00,14.8,22.5,46.3
BL0,2018-05-22 11:00:00,10.6,21.9,44.6
BL0,2018-05-22 12:00:00,13.2,27.8,44.4
BL0,2018-05-22 13:00:00,12.0,32.2,43.6
BL0,2018-05-22 14:00:00,15.7,29.0,47.4
BL0,2018-05-22 15:00:00,13.0,33.2,43.8
BL0,2018-05-22 16:00:00,10.5,26.4,44.4
BL0,2018-05-22 17:00:00,9.6,25.5,37.5
BL0,2018-05-22 18:00:00,9.3,23.2,43.4
BL0,2018-05-22 19:00:00,12.8,23.2,35.4
BL0,2018-05-22 20:00:00,15.0,24.0,31.9
BL0,2018-05-22 21:00:00,11.8,21.6,27.0
BL0,2018-05-22 22:00:00,13.1,18.4,27.7
BL0,2018-05-22 23:00:00,14.1,24.7,23.7
BL0,2018-05-23 00:00:00,13.2,24.6,15.7
BL0,2018-05-23 01:00:00,12.4,27.0,13.2
BL0,2018-05-23 02:00:00,13.4,22.9,11.9
BL0,2018-05-23 03:00:00,14.5,17.1,14.5
BL0,2018-05-23 04:00:00,12.2,23.5,21.4
BL0,2018-05-23 05:00:00,12.7,20.8,33.5
BL0,2018-05-23 06:00:00,13.7,24.9,47.0
BL0,2018-05-23 07:00:00,13.9,25.8,49.7
BL0,2018-05-23 08:00:00,15.7,25.9,52.4
BL0,2018-05-23 09:00:00,17.3,33.6,51.1
BL0,2018-05-23 10:00:00,13.5,26.5,46.1
BL0,2018-05-23 11:00:00,14.6,26.9,40.9
BL0,2018-05-23 12:00:00,14.4,26.0,43.0
BL0,2018-05-23 13:00:00,14.9,30.0,44.0
BL0,2018-05-23 14:00:00,12.6,28.3,44.2
BL0,2018-05-23 15:00:00,16.0,28.3,50.9
BL0,2018-05-23 16:00:00,17.6,31.3,58.3
BL0,2018-05-23 17:00:00,15.7,32.0,50.5
BL0,2018-05-23 18:00:00,14.5,27.2,44.4
BL0,2018-05-23 19:00:00,11.9,27.9,44.0
BL0,2018-05-23 20:00:00,15.0,28.2,36.9
BL0,2018-05-23 21:00:00,14.4,23.2,36.5
BL0,2018-05-23 22:00:00,14.7,23.1,34.6
BL0,2018-05-23 23:00:00,11.3,19.2,23.7
BL0,2018-05-24 00:00:00,8.0,18.6,20.5
BL0,2018-05-24 01:00:00,9.4,19.2,15.7
BL0,2018-05-24 02:00:00,9.0,21.3,14.0
BL0,2018-05-24 03:00:00,11.5,17.2,19.7
BL0,2018-05-24 04:00:00,8.7,13.3,24.9
BL0,2018-05-24 05:00:00,12.6,23.2,33.3
BL0,2018-05-24 06:00:00,13.2,19.3,45.9
BL0,2018-05-24 07:00:00,16.0,22.7,50.1
BL0,2018-05-24 08:00:00,16.5,26.5,54.1
BL0,2018-05-24 09:00:00,24.2,35.1,52.4
BL0,2018-05-24 10:00:00,19.7,34.4,52.4
BL0,2018-05-24 11:00:00,25.2,39.4,42.3
BL0,2018-05-24 12:00:00,21.1,35.7,50.5
BL0,2018-05-24 13:00:00,21.5,37.0,50.5
BL0,2018-05-24 14:00:00,22.8,36.5,
BL0,2018-05-24 15:00:00,26.8,41.5,59.3
BL0,2018-05-24 16:00:00,27.8,43.2,67.3
BL0,2018-05-24 17:00:00,31.0,40.2,67.9
BL0,2018-05-24 18:00:00,29.1,39.1,79.9
BL0,2018-05-24 19:00:00,27.4,42.3,80.9
BL0,2018-05-24 20:00:00,11.7,18.3,47.8
BL0,2018-05-24 21:00:00,11.5,19.6,48.0
BL0,2018-05-24 22:00:00,15.2,21.7,38.8
BL0,2018-05-24 23:00:00,14.0,19.9,26.6
BL0,2018-05-25 00:00:00,11.1,13.9,20.3
BL0,2018-05-25 01:00:00,10.1,12.1,14.7
BL0,2018-05-25 02:00:00,13.7,17.9,13.2
BL0,2018-05-25 03:00:00,15.2,17.3,17.6
BL0,2018-05-25 04:00:00,11.9,17.5,21.4
BL0,2018-05-25 05:00:00,5.4,10.1,31.4
BL0,2018-05-25 06:00:00,4.5,7.6,39.0
BL0,2018-05-25 07:00:00,10.4,14.4,38.3
BL0,2018-05-25 08:00:00,11.5,15.5,52.6
BL0,2018-05-25 09:00:00,13.7,19.7,59.5
BL0,2018-05-25 10:00:00,15.3,23.6,56.0
BL0,2018-05-25 11:00:00,16.7,23.6,54.3
BL0,2018-05-25 12:00:00,18.8,26.2,47.0
BL0,2018-05-25 13:00:00,21.2,27.4,46.5
BL0,2018-05-25 14:00:00,19.2,28.4,46.3
BL0,2018-05-25 15:00:00,23.1,30.6,50.1
BL0,2018-05-25 16:00:00,26.5,31.8,63.1
BL0,2018-05-25 17:00:00,23.6,33.6,70.8
BL0,2018-05-25 18:00:00,25.1,36.6,72.1
BL0,2018-05-25 19:00:00,30.4,34.8,59.5
BL0,2018-05-25 20:00:00,30.2,34.8,50.5
BL0,2018-05-25 21:00:00,39.9,45.7,48.8
BL0,2018-05-25 22:00:00,46.4,54.2,47.4
BL0,2018-05-25 23:00:00,50.5,56.7,47.2
BL0,2018-05-26 00:00:00,43.7,51.7,42.6
BL0,2018-05-26 01:00:00,41.6,45.2,29.5
BL0,2018-05-26 02:00:00,45.7,51.5,22.4
BL0,2018-05-26 03:00:00,50.6,59.2,20.1
BL0,2018-05-26 04:00:00,49.2,57.2,26.2
BL0,2018-05-26 05:00:00,43.5,51.5,31.4
BL0,2018-05-26 06:00:00,46.2,49.2,34.6
BL0,2018-05-26 07:00:00,47.3,53.4,47.4
BL0,2018-05-26 08:00:00,33.7,40.8,41.9
BL0,2018-05-26 09:00:00,31.5,39.1,36.3
BL0,2018-05-26 10:00:00,28.4,35.5,37.7
BL0,2018-05-26 11:00:00,26.9,33.7,35.0
BL0,2018-05-26 12:00:00,18.0,33.8,35.6
BL0,2018-05-26 13:00:00,17.5,28.2,31.0
BL0,2018-05-26 14:00:00,15.8,23.1,26.8
BL0,2018-05-26 15:00:00,16.2,24.3,31.9
BL0,2018-05-26 16:00:00,18.3,48.7,35.4
BL0,2018-05-26 17:00:00,23.6,30.7,29.1
BL0,2018-05-26 18:00:00,26.6,32.8,36.0
BL0,2018-05-26 19:00:00,29.5,41.2,36.7
BL0,2018-05-26 20:00:00,27.7,40.4,33.5
BL0,2018-05-26 21:00:00,29.6,34.7,34.0
BL0,2018-05-26 22:00:00,29.9,45.6,37.1
BL0,2018-05-26 23:00:00,27.0,38.6,41.7
BL0,2018-05-27 00:00:00,18.1,31.4,38.1
BL0,2018-05-27 01:00:00,17.3,28.4,23.9
BL0,2018-05-27 02:00:00,18.8,30.1,28.5
BL0,2018-05-27 03:00:00,20.9,30.6,23.0
BL0,2018-05-27 04:00:00,19.9,28.1,22.4
BL0,2018-05-27 05:00:00,21.4,31.2,24.7
BL0,2018-05-27 06:00:00,24.3,36.4,26.6
BL0,2018-05-27 07:00:00,29.0,41.0,33.3
BL0,2018-05-27 08:00:00,22.8,36.0,40.2
BL0,2018-05-27 09:00:00,26.9,39.7,39.4
BL0,2018-05-27 10:00:00,30.6,39.0,44.4
BL0,2018-05-27 11:00:00,27.1,37.3,39.0
BL0,2018-05-27 12:00:00,29.6,42.1,32.1
BL0,2018-05-27 13:00:00,24.6,39.9,27.3
BL0,2018-05-27 14:00:00,22.1,36.5,24.7
BL0,2018-05-27 15:00:00,16.4,30.9,21.0
BL0,2018-05-27 16:00:00,15.7,18.4,14.3
BL0,2018-05-27 17:00:00,6.7,16.1,18.7
BL0,2018-05-27 18:00:00,2.3,10.6,27.0
BL0,2018-05-27 19:00:00,7.0,11.6,18.0
BL0,2018-05-27 20:00:00,9.0,14.6,24.5
BL0,2018-05-27 21:00:00,7.2,11.0,24.9
BL0,2018-05-27 22:00:00,,,
BL0,2018-05-27 23:00:00,,,
BL0,2018-05-28 00:00:00,39.2,44.6,70.8
BL0,2018-05-28 01:00:00,51.6,61.8,66.0
BL0,2018-05-28 02:00:00,53.1,67.6,51.4
BL0,2018-05-28 03:00:00,58.9,73.0,50.7
BL0,2018-05-28 04:00:00,52.7,65.2,36.5
BL0,2018-05-28 05:00:00,44.4,56.8,33.5
BL0,2018-05-28 06:00:00,35.6,50.9,36.9
BL0,2018-05-28 07:00:00,27.9,37.2,30.2
BL0,2018-05-28 08:00:00,24.1,31.6,24.3
BL0,2018-05-28 09:00:00,22.7,30.2,25.2
BL0,2018-05-28 10:00:00,18.8,29.8,24.9
BL0,2018-05-28 11:00:00,20.4,27.3,27.7
BL0,2018-05-28 12:00:00,23.9,31.7,26.6
BL0,2018-05-28 13:00:00,19.5,29.9,24.1
BL0,2018-05-28 14:00:00,20.7,28.6,26.0
BL0,2018-05-28 15:00:00,20.2,36.3,36.0
BL0,2018-05-28 16:00:00,19.2,32.0,31.6
BL0,2018-05-28 17:00:00,15.7,30.9,27.9
BL0,2018-05-28 18:00:00,26.3,39.6,34.8
BL0,2018-05-28 19:00:00,22.4,31.6,39.6
BL0,2018-05-28 20:00:00,21.0,29.2,32.5
BL0,2018-05-28 21:00:00,21.1,32.0,36.7
BL0,2018-05-28 22:00:00,20.3,29.5,31.0
BL0,2018-05-28 23:00:00,22.7,28.4,23.7
BL0,2018-05-29 00:00:00,27.5,33.4,20.5
BL0,2018-05-29 01:00:00,25.6,30.2,9.0
BL0,2018-05-29 02:00:00,22.9,29.5,11.3
BL0,2018-05-29 03:00:00,20.6,22.5,12.4
BL0,2018-05-29 04:00:00,16.2,21.6,18.2
BL0,2018-05-29 05:00:00,11.9,19.3,28.9
BL0,2018-05-29 06:00:00,14.2,20.6,38.3
BL0,2018-05-29 07:00:00,25.5,27.6,47.4
BL0,2018-05-29 08:00:00,19.0,30.4,45.7
BL0,2018-05-29 09:00:00,21.8,26.0,53.9
BL0,2018-05-29 10:00:00,19.0,25.3,46.5
BL0,2018-05-29 11:00:00,19.3,24.6,51.4
BL0,2018-05-29 12:00:00,17.2,24.2,49.7
BL0,2018-05-29 13:00:00,19.7,23.8,62.9
BL0,2018-05-29 14:00:00,13.3,20.6,66.7
BL0,2018-05-29 15:00:00,12.6,18.9,67.7
BL0,2018-05-29 16:00:00,13.9,20.8,47.8
BL0,2018-05-29 17:00:00,16.5,22.8,44.9
BL0,2018-05-29 18:00:00,16.2,23.1,36.9
BL0,2018-05-29 19:00:00,17.7,24.5,32.9
BL0,2018-05-29 20:00:00,18.5,23.4,27.3
BL0,2018-05-29 21:00:00,15.3,21.4,24.3
BL0,2018-05-29 22:00:00,10.9,17.3,24.5
BL0,2018-05-29 23:00:00,9.7,13.6,19.5
BL0,2018-05-30 00:00:00,9.4,14.2,20.5
BL0,2018-05-30 01:00:00,4.5,9.3,15.1
BL0,2018-05-30 02:00:00,5.2,10.2,11.7
BL0,2018-05-30 03:00:00,6.0,9.9,15.5
BL0,2018-05-30 04:00:00,2.4,9.4,17.6
BL0,2018-05-30 05:00:00,7.1,11.2,28.7
BL0,2018-05-30 06:00:00,9.5,15.3,48.2
BL0,2018-05-30 07:00:00,6.6,14.4,42.3
BL0,2018-05-30 08:00:00,12.8,18.2,48.6
BL0,2018-05-30 09:00:00,12.8,21.1,41.1
BL0,2018-05-30 10:00:00,19.0,24.1,49.0
BL0,2018-05-30 11:00:00,19.6,32.2,50.5
BL0,2018-05-30 12:00:00,23.8,32.7,48.6
BL0,2018-05-30 13:00:00,21.6,29.2,44.8
BL0,2018-05-30 14:00:00,15.8,23.9,40.9
BL0,2018-05-30 15:00:00,17.9,25.0,41.9
BL0,2018-05-30 16:00:00,21.0,33.0,68.7
BL0,2018-05-30 17:00:00,10.5,17.4,43.4
BL0,2018-05-30 18:00:00,12.0,16.3,41.7
BL0,2018-05-30 19:00:00,15.8,25.0,63.1
BL0,2018-05-30 20:00:00,7.3,13.2,36.9
BL0,2018-05-30 21:00:00,18.4,24.1,70.2
BL0,2018-05-30 22:00:00,38.7,48.9,76.7
BL0,2018-05-30 23:00:00,45.6,56.4,77.5
BL0,2018-05-31 00:00:00,,,
BL0,2018-05-31 01:00:00,,,
BL0,2018-05-31 02:00:00,,,
BL0,2018-05-31 03:00:00,,29.3,39.8
BL0,2018-05-31 04:00:00,,,
BL0,2018-05-31 05:00:00,16.3,25.5,34.6
BL0,2018-05-31 06:00:00,21.7,26.7,45.7
BL0,2018-05-31 07:00:00,19.3,28.3,52.6
BL0,2018-05-31 08:00:00,,33.9,54.1
BL0,2018-05-31 09:00:00,,,
BL0,2018-05-31 10:00:00,,27.6,48.0
BL0,2018-05-31 11:00:00,24.6,31.5,43.4
BL0,2018-05-31 12:00:00,35.0,43.8,49.7
BL0,2018-05-31 13:00:00,26.6,38.6,45.7
BL0,2018-05-31 14:00:00,22.6,35.5,37.9
BL0,2018-05-31 15:00:00,22.7,33.3,33.5
BL0,2018-05-31 16:00:00,33.8,42.6,50.9
BL0,2018-05-31 17:00:00,44.9,51.6,48.2
BL0,2018-05-31 18:00:00,39.2,47.6,
BL0,2018-05-31 19:00:00,23.2,31.9,45.3
BL0,2018-05-31 20:00:00,,,
BL0,2018-05-31 21:00:00,44.0,50.2,60.4
CD1,2018-05-01 00:00:00,7.5,10.8,83.5
CD1,2018-05-01 01:00:00,8.4,11.6,55.1
CD1,2018-05-01 02:00:00,8.4,11.0,38.0
CD1,2018-05-01 03:00:00,7.6,8.2,35.6
CD1,2018-05-01 04:00:00,11.8,12.7,58.3
CD1,2018-05-01 05:00:00,10.8,15.6,64.6
CD1,2018-05-01 06:00:00,12.3,16.6,57.3
CD1,2018-05-01 07:00:00,13.5,25.9,60.5
CD1,2018-05-01 08:00:00,13.6,25.1,59.4
CD1,2018-05-01 09:00:00,11.1,23.8,50.9
CD1,2018-05-01 10:00:00,9.7,19.3,44.1
CD1,2018-05-01 11:00:00,10.4,26.7,38.8
CD1,2018-05-01 12:00:00,10.8,13.3,40.3
CD1,2018-05-01 13:00:00,11.8,14.1,41.6
CD1,2018-05-01 14:00:00,10.4,12.6,42.4
CD1,2018-05-01 15:00:00,10.7,13.8,49.4
CD1,2018-05-01 16:00:00,13.5,14.5,51.3
CD1,2018-05-01 17:00:00,9.9,12.0,44.4
CD1,2018-05-01 18:00:00,8.0,13.1,49.0
CD1,2018-05-01 19:00:00,10.1,12.6,39.8
CD1,2018-05-01 20:00:00,8.2,12.7,44.6
CD1,2018-05-01 21:00:00,9.2,12.7,54.0
CD1,2018-05-01 22:00:00,9.4,11.0,49.8
CD1,2018-05-01 23:00:00,8.1,9.9,42.9
CD1,2018-05-02 00:00:00,6.7,10.6,26.3
CD1,2018-05-02 01:00:00,7.2,11.9,17.7
CD1,2018-05-02 02:00:00,5.7,6.3,9.5
CD1,2018-05-02 03:00:00,7.5,8.4,9.8
CD1,2018-05-02 04:00:00,5.9,8.2,11.9
CD1,2018-05-02 05:00:00,5.1,9.1,28.3
CD1,2018-05-02 06:00:00,8.2,11.8,39.8
CD1,2018-05-02 07:00:00,5.8,10.3,51.8
CD1,2018-05-02 08:00:00,6.3,9.1,44.1
CD1,2018-05-02 09:00:00,4.7,7.3,38.2
CD1,2018-05-02 10:00:00,4.8,6.2,43.0
CD1,2018-05-02 11:00:00,7.0,5.5,42.3
CD1,2018-05-02 12:00:00,8.7,10.0,54.6
CD1,2018-05-02 13:00:00,9.2,9.0,33.0
CD1,2018-05-02 14:00:00,6.3,8.2,37.0
CD1,2018-05-02 15:00:00,3.7,7.3,45.2
CD1,2018-05-02 16:00:00,6.8,7.1,38.0
CD1,2018-05-02 17:00:00,8.9,11.9,57.1
CD1,2018-05-02 18:00:00,6.7,14.7,58.0
CD1,2018-05-02 19:00:00,6.1,6.1,36.4
CD1,2018-05-02 20:00:00,10.6,10.5,62.0
CD1,2018-05-02 21:00:00,12.2,16.8,86.1
CD1,2018-05-02 22:00:00,13.0,17.6,117.1
CD1,2018-05-02 23:00:00,14.2,14.4,112.1
CD1,2018-05-03 00:00:00,8.7,12.3,85.7
CD1,2018-05-03 01:00:00,3.3,12.5,62.4
CD1,2018-05-03 02:00:00,-0.1,13.3,93.8
CD1,2018-05-03 03:00:00,-0.6,16.0,45.3
CD1,2018-05-03 04:00:00,-2.6,15.5,52.8
CD1,2018-05-03 05:00:00,-1.4,22.0,60.3
CD1,2018-05-03 06:00:00,0.4,22.2,61.8
CD1,2018-05-03 07:00:00,2.8,29.8,66.4
CD1,2018-05-03 08:00:00,-1.7,30.0,83.7
CD1,2018-05-03 09:00:00,0.2,31.5,79.6
CD1,2018-05-03 10:00:00,1.9,18.8,58.8
CD1,2018-05-03 11:00:00,-1.5,18.2,51.1
CD1,2018-05-03 12:00:00,-3.7,16.4,50.4
CD1,2018-05-03 13:00:00,0.5,21.6,45.0
CD1,2018-05-03 14:00:00,,14.9,50.8
CD1,2018-05-03 15:00:00,,13.6,62.8
CD1,2018-05-03 16:00:00,,15.7,57.5
CD1,2018-05-03 17:00:00,,18.1,52.3
CD1,2018-05-03 18:00:00,,17.2,43.2
CD1,2018-05-03 19:00:00,,17.2,54.6
CD1,2018-05-03 20:00:00,,19.6,52.3
CD1,2018-05-03 21:00:00,,16.8,64.8
CD1,2018-05-03 22:00:00,,16.6,61.3
CD1,2018-05-03 23:00:00,,18.4,62.1
CD1,2018-05-04 00:00:00,,14.1,49.7
CD1,2018-05-04 01:00:00,,14.7,36.1
CD1,2018-05-04 02:00:00,,15.6,53.3
CD1,2018-05-04 03:00:00,,14.9,46.3
CD1,2018-05-04 04:00:00,,19.1,55.2
CD1,2018-05-04 05:00:00,,25.2,75.7
CD1,2018-05-04 06:00:00,,28.2,76.5
CD1,2018-05-04 07:00:00,,31.1,79.7
CD1,2018-05-04 08:00:00,,22.1,59.3
CD1,2018-05-04 09:00:00,,23.5,50.2
CD1,2018-05-04 10:00:00,,23.2,57.2
CD1,2018-05-04 11:00:00,,23.5,45.5
CD1,2018-05-04 12:00:00,,27.6,64.0
CD1,2018-05-04 13:00:00,,24.2,71.9
CD1,2018-05-04 14:00:00,,19.7,61.9
CD1,2018-05-04 15:00:00,,26.2,91.8
CD1,2018-05-04 16:00:00,,25.7,92.5
CD1,2018-05-04 17:00:00,,32.3,106.6
CD1,2018-05-04 18:00:00,,28.7,97.4
CD1,2018-05-04 19:00:00,,35.2,90.8
CD1,2018-05-04 20:00:00,,36.6,79.2
CD1,2018-05-04 21:00:00,,26.8,68.2
CD1,2018-05-04 22:00:00,,23.6,71.7
CD1,2018-05-04 23:00:00,,20.3,68.5
CD1,2018-05-05 00:00:00,,27.3,87.2
CD1,2018-05-05 01:00:00,,23.7,75.4
CD1,2018-05-05 02:00:00,,30.9,73.6
CD1,2018-05-05 03:00:00,,32.0,73.9
CD1,2018-05-05 04:00:00,,34.4,79.5
CD1,2018-05-05 05:00:00,,41.5,85.0
CD1,2018-05-05 06:00:00,,35.9,79.4
CD1,2018-05-05 07:00:00,,31.4,78.5
CD1,2018-05-05 08:00:00,,34.0,103.0
CD1,2018-05-05 09:00:00,,26.7,90.0
CD1,2018-05-05 10:00:00,,28.5,87.1
CD1,2018-05-05 11:00:00,,25.7,136.9
CD1,2018-05-05 12:00:00,,24.3,114.9
CD1,2018-05-05 13:00:00,,22.5,126.9
CD1,2018-05-05 14:00:00,,26.9,97.5
CD1,2018-05-05 15:00:00,,29.0,85.8
CD1,2018-05-05 16:00:00,,34.6,86.7
CD1,2018-05-05 17:00:00,,35.3,83.3
CD1,2018-05-05 18:00:00,,31.7,73.1
CD1,2018-05-05 19:00:00,,37.5,99.1
CD1,2018-05-05 20:00:00,,39.5,83.1
CD1,2018-05-05 21:00:00,,42.6,77.6
CD1,2018-05-05 22:00:00,,38.0,61.3
CD1,2018-05-05 23:00:00,,38.9,70.3
CD1,2018-05-06 00:00:00,,36.5,64.1
CD1,2018-05-06 01:00:00,,33.2,39.7
CD1,2018-05-06 02:00:00,,31.5,29.7
CD1,2018-05-06 03:00:00,,30.7,21.2
CD1,2018-05-06 04:00:00,,30.4,26.9
CD1,2018-05-06 05:00:00,,36.3,45.9
CD1,2018-05-06 06:00:00,,30.7,38.1
CD1,2018-05-06 07:00:00,,33.8,45.8
CD1,2018-05-06 08:00:00,,33.9,50.6
CD1,2018-05-06 09:00:00,,39.2,59.0
CD1,2018-05-06 10:00:00,,36.5,57.2
CD1,2018-05-06 11:00:00,,33.0,63.0
CD1,2018-05-06 12:00:00,,39.6,66.6
CD1,2018-05-06 13:00:00,,34.8,75.6
CD1,2018-05-06 14:00:00,,36.4,88.7
CD1,2018-05-06 15:00:00,,42.1,90.7
CD1,2018-05-06 16:00:00,,37.2,92.3
CD1,2018-05-06 17:00:00,,38.3,101.0
CD1,2018-05-06 18:00:00,,40.7,112.2
CD1,2018-05-06 19:00:00,,43.3,82.2
CD1,2018-05-06 20:00:00,,47.9,81.5
CD1,2018-05-06 21:00:00,,41.3,66.7
CD1,2018-05-06 22:00:00,,52.3,81.5
CD1,2018-05-06 23:00:00,,54.9,86.9
CD1,2018-05-07 00:00:00,,57.1,69.7
CD1,2018-05-07 01:00:00,,59.0,73.5
CD1,2018-05-07 02:00:00,,58.0,73.2
CD1,2018-05-07 03:00:00,,53.6,66.6
CD1,2018-05-07 04:00:00,,51.2,52.1
CD1,2018-05-07 05:00:00,,54.9,63.5
CD1,2018-05-07 06:00:00,,55.8,60.1
CD1,2018-05-07 07:00:00,,50.6,66.8
CD1,2018-05-07 08:00:00,,38.9,80.9
CD1,2018-05-07 09:00:00,,32.7,88.3
CD1,2018-05-07 10:00:00,,35.6,90.8
CD1,2018-05-07 11:00:00,,27.7,79.3
CD1,2018-05-07 12:00:00,,23.4,66.8
CD1,2018-05-07 13:00:00,,34.1,78.5
CD1,2018-05-07 14:00:00,,32.4,88.4
CD1,2018-05-07 15:00:00,,34.5,124.2
CD1,2018-05-07 16:00:00,,28.7,98.3
CD1,2018-05-07 17:00:00,,22.4,100.9
CD1,2018-05-07 18:00:00,,24.9,88.0
CD1,2018-05-07 19:00:00,,38.1,106.5
CD1,2018-05-07 20:00:00,,33.5,90.1
CD1,2018-05-07 21:00:00,,35.4,93.4
CD1,2018-05-07 22:00:00,,37.6,102.2
CD1,2018-05-07 23:00:00,,44.2,104.2
CD1,2018-05-08 00:00:00,,45.6,99.1
CD1,2018-05-08 01:00:00,,52.0,103.2
CD1,2018-05-08 02:00:00,,54.4,99.5
CD1,2018-05-08 03:00:00,,60.2,95.5
CD1,2018-05-08 04:00:00,,63.2,88.7
CD1,2018-05-08 05:00:00,,95.2,99.1
CD1,2018-05-08 06:00:00,,92.7,123.8
CD1,2018-05-08 07:00:00,,72.4,130.2
CD1,2018-05-08 08:00:00,,51.5,121.0
CD1,2018-05-08 09:00:00,,33.0,69.3
CD1,2018-05-08 10:00:00,,30.9,59.6
CD1,2018-05-08 11:00:00,11.0,31.5,59.5
CD1,2018-05-08 12:00:00,23.4,33.4,52.5
CD1,2018-05-08 13:00:00,19.6,30.2,49.8
CD1,2018-05-08 14:00:00,21.1,30.7,59.7
CD1,2018-05-08 15:00:00,18.6,27.6,43.8
CD1,2018-05-08 16:00:00,13.3,22.0,37.5
CD1,2018-05-08 17:00:00,12.6,20.2,28.5
CD1,2018-05-08 18:00:00,9.4,12.0,21.2
CD1,2018-05-08 19:00:00,8.6,9.8,24.6
CD1,2018-05-08 20:00:00,11.8,8.3,24.8
CD1,2018-05-08 21:00:00,8.7,9.1,23.3
CD1,2018-05-08 22:00:00,11.6,14.0,25.9
CD1,2018-05-08 23:00:00,12.4,18.6,19.7
CD1,2018-05-09 00:00:00,12.4,19.7,16.8
CD1,2018-05-09 01:00:00,15.2,19.8,17.5
CD1,2018-05-09 02:00:00,13.2,20.5,18.8
CD1,2018-05-09 03:00:00,12.8,19.3,21.2
CD1,2018-05-09 04:00:00,13.3,18.5,30.7
CD1,2018-05-09 05:00:00,16.9,25.6,44.4
CD1,2018-05-09 06:00:00,23.0,33.1,65.0
CD1,2018-05-09 07:00:00,24.0,34.3,68.2
CD1,2018-05-09 08:00:00,17.9,26.1,57.1
CD1,2018-05-09 09:00:00,15.1,18.1,45.1
CD1,2018-05-09 10:00:00,11.6,15.8,38.5
CD1,2018-05-09 11:00:00,10.9,18.3,38.9
CD1,2018-05-09 12:00:00,11.6,17.1,41.0
CD1,2018-05-09 13:00:00,10.0,18.2,34.7
CD1,2018-05-09 14:00:00,11.7,13.2,46.3
CD1,2018-05-09 15:00:00,9.8,15.0,50.9
CD1,2018-05-09 16:00:00,9.1,14.8,47.9
CD1,2018-05-09 17:00:00,12.6,14.6,33.4
CD1,2018-05-09 18:00:00,10.2,22.6,31.3
CD1,2018-05-09 19:00:00,10.3,13.5,28.5
CD1,2018-05-09 20:00:00,10.8,13.4,23.6
CD1,2018-05-09 21:00:00,11.9,14.7,23.1
CD1,2018-05-09 22:00:00,10.0,15.6,29.3
CD1,2018-05-09 23:00:00,9.4,13.5,22.2
CD1,2018-05-10 00:00:00,9.5,13.1,17.5
CD1,2018-05-10 01:00:00,5.0,13.7,13.9
CD1,2018-05-10 02:00:00,10.5,9.5,14.7
CD1,2018-05-10 03:00:00,9.0,6.9,17.4
CD1,2018-05-10 04:00:00,6.2,6.5,13.4
CD1,2018-05-10 05:00:00,7.1,6.3,27.5
CD1,2018-05-10 06:00:00,6.1,9.9,35.8
CD1,2018-05-10 07:00:00,9.4,12.9,32.9
CD1,2018-05-10 08:00:00,10.1,17.1,39.6
CD1,2018-05-10 09:00:00,9.9,12.6,
CD1,2018-05-10 10:00:00,7.9,13.4,21.4
CD1,2018-05-10 11:00:00,8.7,14.2,34.2
CD1,2018-05-10 12:00:00,7.7,14.5,32.4
CD1,2018-05-10 13:00:00,8.8,15.5,29.3
CD1,2018-05-10 14:00:00,8.5,15.5,52.9
CD1,2018-05-10 15:00:00,7.5,12.5,50.4
CD1,2018-05-10 16:00:00,7.2,18.8,56.9
CD1,2018-05-10 17:00:00,7.2,15.1,70.1
CD1,2018-05-10 18:00:00,9.0,11.6,47.3
CD1,2018-05-10 19:00:00,9.8,11.3,45.3
CD1,2018-05-10 20:00:00,9.9,15.9,52.0
CD1,2018-05-10 21:00:00,13.3,20.6,72.9
CD1,2018-05-10 22:00:00,13.3,19.4,57.9
CD1,2018-05-10 23:00:00,13.2,19.4,51.4
CD1,2018-05-11 00:00:00,14.6,18.7,44.8
CD1,2018-05-11 01:00:00,13.4,22.2,31.7
CD1,2018-05-11 02:00:00,13.4,21.9,38.1
CD1,2018-05-11 03:00:00,11.9,18.2,43.6
CD1,2018-05-11 04:00:00,11.5,17.7,51.0
CD1,2018-05-11 05:00:00,10.6,23.1,61.4
CD1,2018-05-11 06:00:00,12.0,19.2,52.6
CD1,2018-05-11 07:00:00,12.7,20.4,67.6
CD1,2018-05-11 08:00:00,12.9,20.0,63.1
CD1,2018-05-11 09:00:00,14.2,22.1,50.1
CD1,2018-05-11 10:00:00,10.2,22.0,45.8
CD1,2018-05-11 11:00:00,10.5,24.7,48.1
CD1,2018-05-11 12:00:00,10.5,20.3,53.2
CD1,2018-05-11 13:00:00,12.6,19.0,44.8
CD1,2018-05-11 14:00:00,11.2,19.4,60.5
CD1,2018-05-11 15:00:00,15.7,18.3,77.0
CD1,2018-05-11 16:00:00,12.9,24.7,73.8
CD1,2018-05-11 17:00:00,17.3,24.2,90.6
CD1,2018-05-11 18:00:00,14.3,24.1,66.1
